Year,EmployerType,EmployerName,DepartmentOrSubdivision,Position,ElectedOfficial,Judicial,OtherPositions,MinPositionSalary,MaxPositionSalary,ReportedBaseWage,RegularPay,OvertimePay,LumpSumPay,OtherPay,TotalWages,DefinedBenefitPlanContribution,EmployeesRetirementCostCovered,DeferredCompensationPlan,HealthDentalVision,TotalRetirementAndHealthContribution,PensionFormula,EmployerURL,EmployerPopulation,LastUpdatedDate,EmployerCounty,SpecialDistrictActivities,IncludesUnfundedLiability,SpecialDistrictType
2020,City,San Diego,Engineering & Capital Projects,Principal Survey Aide,False,False,,58698,71074,,63421,1295,0,5900,70616,0,0,5954,5643,11597,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Clerical Asst 2(Pol Clerk),False,False,,31928,38480,,38480,7153,38,24943,70614,0,0,5860,4628,10488,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Public Utilities,Water Utility Supervisor,False,False,,46384,55453,,54173,3807,0,12631,70611,6813,0,3640,1256,11709,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Dispatcher 2,False,False,,41933,50627,,50627,1964,322,17695,70608,0,0,6048,8612,14660,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Development Services,Structural Inspector 2,False,False,,58822,71053,,69825,0,0,776,70601,9259,0,2100,12934,24293,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Public Utilities,Project Officer 2(Principal Water Resource Spec),False,False,,81952,99070,,66634,0,4555,-589,70600,0,0,6942,8291,15233,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Office Of The Mayor,Mayor Representative 2,False,False,,20634,162032,,70090,0,0,506,70596,0,0,6348,16802,23150,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Environmental Services,Recycling Spec 2,False,False,,57699,69722,,58590,0,411,11589,70590,0,0,5428,4,5432,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Officer 2,False,False,,80517,97302,,23969,4685,37159,4762,70575,0,0,838,984,1822,3.0% @ 50,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Officer 1,False,False,,63128,76170,,65421,5459,0,-309,70571,8343,0,2967,16700,28010,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Engineering & Capital Projects,Asst Eng.-Civil,False,False,,61755,74402,,68618,1214,615,107,70554,0,0,6481,12247,18728,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,City Attorney,Legal Secretary 2,False,False,,56243,68016,,60007,0,67,10478,70552,0,0,5527,1038,6565,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Communications,Senior Public Info Officer,False,False,,57699,69722,,64369,0,0,6177,70546,0,0,5828,7019,12847,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Fire Fighter 2,False,False,,56035,67642,,56932,5947,76,7586,70541,0,0,7484,7025,14509,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Fire Fighter 2,False,False,,56035,67642,,51177,8563,289,10509,70538,0,0,7337,5693,13030,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Dispatcher 2,False,False,,41933,50627,,50498,1636,0,18401,70535,0,0,6050,7893,13943,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Parks & Recreation,Area Manager 2,False,False,,56285,68203,,68203,921,0,1395,70519,7180,0,4182,14230,25592,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Public Utilities,Plant Process Cntrl Electrician,False,False,,66435,79768,,63369,358,0,6779,70506,9962,0,4671,6809,21442,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fleet Operations,Fleet Technician,False,False,,49629,59509,,55720,5313,0,9472,70505,0,0,5771,3696,9467,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Captain,False,False,,148450,177798,,2931,0,65533,2037,70501,0,0,101,0,101,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Public Utilities,Wastewater Plant Operator,False,False,,63003,75379,,66080,682,784,2949,70495,0,0,6479,12305,18784,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fleet Operations,Fleet Team Leader,False,False,,55952,68702,,66578,6232,0,-2320,70490,6793,0,695,15747,23235,1.0% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Parks & Recreation,Grounds Maintenance Mgr.,False,False,,54912,66539,,66539,0,4086,-168,70457,0,0,7335,13674,21009,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fleet Operations,Fleet Technician,False,False,,49629,59509,,55901,5293,0,9260,70454,7453,0,3935,6753,18141,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Read-Facilities Services,Building Service Supervisor,False,False,,48797,59010,,58233,250,227,11740,70450,7720,0,561,4,8285,1.0% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Library,Librarian 2,False,False,,58573,70512,,61094,0,0,9342,70436,0,0,5967,6857,12824,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Info Sys Analyst 2,False,False,,57699,69722,,69722,0,0,685,70407,0,0,6448,17465,23913,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Engineering & Capital Projects,Jr Engineer-Civil,False,False,,53352,64605,,59370,226,0,10803,70399,0,0,5905,5338,11243,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Public Utilities,Info Sys Analyst 3,False,False,,63336,76586,,75923,0,0,-5530,70393,7301,0,706,19480,27487,1.0% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Public Utilities,Property Agent,False,False,,63336,76586,,60315,0,0,10068,70383,0,0,5549,16,5565,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Environmental Services,Sanitation Driver 2,False,False,,48298,56909,,52054,10323,14,7977,70368,5592,0,3776,1979,11347,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Development Services,Plan Review Spec 3,False,False,,53664,64750,,64750,803,16,4792,70361,8896,0,688,8661,18245,1.0% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Public Utilities,Plant Tech 2,False,False,,44242,52832,,52832,6420,0,11105,70357,3964,0,624,2224,6812,1.0% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Dispatcher,False,False,,50690,61110,,50433,2575,576,16768,70352,0,0,6103,7524,13627,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Retirement,Associate Management Analyst,False,False,,57699,69722,,67308,0,0,3017,70325,8557,0,4072,8688,21317,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Parks & Recreation,Grounds Maintenance Mgr.,False,False,,54912,66539,,66539,0,4086,-308,70317,6847,0,4254,13338,24439,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Public Utilities,Info Sys Analyst 2,False,False,,57699,69722,,69722,0,0,580,70302,7679,0,2092,14830,24601,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Laboratory Technician,False,False,,50086,60507,,60182,35,0,10085,70302,6628,0,3643,240,10511,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Economic Development,Community Dev Spec 2,False,False,,57699,69722,,64778,1507,0,4016,70301,0,0,6098,7524,13622,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Engineering & Capital Projects,Asst Eng.-Civil,False,False,,61755,74402,,69791,0,0,491,70282,0,0,6421,8661,15082,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Transportation,Senior Engineering Aide,False,False,,47403,57304,,57304,220,1378,11377,70279,8086,0,3564,408,12058,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Public Utilities,Associate Management Analyst,False,False,,57699,69722,,67587,0,268,2422,70277,0,0,4182,13520,17702,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Development Services,Zoning Investigator 2,False,False,,56306,68099,,64095,250,958,4952,70255,7477,0,4039,8541,20057,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Parks & Recreation,Grounds Maintenance Mgr.,False,False,,54912,66539,,66539,0,3999,-313,70225,3011,0,5509,11705,20225,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Fire Fighter 2,False,False,,56035,67642,,46774,16710,0,6722,70206,0,0,7495,6865,14360,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Dispatcher 2,False,False,,41933,50627,,47358,1781,1149,19913,70201,0,0,6074,7524,13598,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Transportation,Asst Eng-Traffic,False,False,,61755,74402,,72828,286,0,-2916,70198,0,0,6516,12757,19273,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Environmental Services,Sanitation Driver 2,False,False,,48298,56909,,53894,6263,0,10038,70195,4774,0,4289,18,9081,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fleet Operations,Fleet Repair Supervisor,False,False,,66602,80600,,75350,0,39,-5204,70185,0,0,7022,16424,23446,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Public Utilities,Senior Water Utility Supervisor,False,False,,50378,60986,,58048,8277,264,3595,70184,6420,0,4096,9228,19744,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Public Utilities,Equip Operations 1(Sewer Maintenance Equip Operations),False,False,,40227,48152,,41623,27009,0,1534,70166,5441,0,4245,14826,24512,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Development Services,Combination Inspector 2,False,False,,58822,71053,,54349,1808,0,13984,70141,0,0,5731,7207,12938,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,City Treasurer,Associate Mgmt. Analyst,False,False,,57699,69722,,35500,0,0,34632,70132,0,0,3266,18,3284,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Public Utilities,Wastewater Plant Operator,False,False,,63003,75379,,59675,4007,3104,3342,70128,6056,0,4103,10676,20835,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Economic Development,Community Dev Spec 2,False,False,,57699,69722,,69722,4835,0,-4441,70116,0,0,6445,14674,21119,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Development Services,Structural Inspector 2,False,False,,58822,71053,,68551,417,0,1139,70107,0,0,6340,8439,14779,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Office Of The City Auditor,Performance Auditor,False,False,,20634,162032,,65077,0,0,5030,70107,0,0,5987,6681,12668,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Engineering & Capital Projects,Principal Engineering Aide,False,False,,53352,64605,,64605,295,0,5201,70101,8040,0,2596,6504,17140,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Development Services,Development Project Manager 1,False,False,,61755,74402,,64043,0,0,6050,70093,0,0,5892,8013,13905,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Engineering & Capital Projects,Senior Mgmt. Analyst,False,False,,63336,76586,,71560,280,0,-1755,70085,7440,0,4244,12757,24441,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Development Services,Combination Inspector 1,False,False,,56014,67725,,64936,0,0,5144,70080,0,0,5974,6978,12952,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Risk Management,Claims Rep 2(Liability),False,False,,56493,68328,,63898,519,0,5655,70072,0,0,5926,5889,11815,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Public Utilities,Water Sys Tech 4,False,False,,50835,60674,,54840,6857,80,8290,70067,3855,0,4391,7791,16037,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Fire-Rescue,Fire Fighter 2,False,False,,56035,67642,,41083,13854,129,14990,70056,0,0,7690,14913,22603,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Public Utilities,Wastewater Pretreatment Inspector 3,False,False,,77667,94120,,61540,0,5838,2635,70013,0,0,5662,5015,10677,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Storm Water,Heavy Truck Driver 2,False,False,,40102,48339,,48339,11735,0,9938,70012,4868,0,3635,18,8521,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Dispatcher,False,False,,50690,61110,,47126,3342,51,19467,69986,7213,0,3632,12174,23019,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Public Utilities,Associate Management Analyst,False,False,,57699,69722,,58292,0,0,11687,69979,7627,0,1749,18,9394,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Public Utilities,Equip Operations 1(Sewer Maintenance Equip Operations),False,False,,40227,48152,,46891,7685,827,14570,69973,6199,0,602,18,6819,1.0% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Storm Water,Equip Tech 1,False,False,,38418,46030,,44818,10661,6330,8156,69965,6077,0,3951,1076,11104,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Read-Facilities Services,Plumber,False,False,,50253,60341,,59765,0,7,10150,69922,0,0,5532,18,5550,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Transportation,Jr Engineer-Civil,False,False,,53352,64605,,58360,0,0,11541,69901,0,0,5369,18,5387,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Parks & Recreation,Grounds Maintenance Mgr.,False,False,,54912,66539,,66055,0,4086,-247,69894,7806,0,4227,12757,24790,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Development Services,Jr Engineer-Civil,False,False,,53352,64605,,56706,7644,0,5525,69875,0,0,5920,6019,11939,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Parking Enforcement Officer 2,False,False,,43805,52770,,52770,9453,53,7579,69855,6506,0,2887,6978,16371,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Environmental Services,Sanitation Driver 2,False,False,,48298,56909,,50120,10473,4895,4361,69849,5866,0,3962,6795,16623,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Environmental Services,Sanitation Driver 2,False,False,,48298,56909,,56909,2242,15086,-4392,69845,6401,0,4214,15747,26362,2.5% @ 55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Transportation,Jr Engineer-Civil,False,False,,53352,64605,,58173,45,71,11541,69830,0,0,5363,18,5381,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Police,Police Officer 1,False,False,,63128,76170,,62479,1843,0,5483,69805,2590,0,5213,6681,14484,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
2020,City,San Diego,Engineering & Capital Projects,Principal Engineering Aide,False,False,,53352,64605,,63619,0,0,6185,69804,0,0,5853,6241,12094,N/A,www.sandiego.gov,1411034,06/29/2021,San Diego,,False,
