player_id,name,season,salary,team,position,draft_pick,draft_year
thornma01,Marcus Thornton,2009-10,457888,New Orleans Hornets,Shooting Guard,43rd overall,2009
thornma01,Marcus Thornton,2010-11,762195,Sacramento Kings,Shooting Guard,43rd overall,2009
thornma01,Marcus Thornton,2011-12,7000000,Sacramento Kings,Shooting Guard,43rd overall,2009
thornma01,Marcus Thornton,2012-13,7525000,Sacramento Kings,Shooting Guard,43rd overall,2009
thornma01,Marcus Thornton,2013-14,8050000,Sacramento Kings,Shooting Guard,43rd overall,2009
thornma01,Marcus Thornton,2014-15,8575000,Phoenix Suns,Shooting Guard,43rd overall,2009
thornma01,Marcus Thornton,2015-16,1186000,Houston Rockets,Shooting Guard,43rd overall,2009
thornma01,Marcus Thornton,2015-16,251107,Washington Wizards,Shooting Guard,43rd overall,2009
thornma01,Marcus Thornton,2016-17,1315448,Brooklyn Nets,Shooting Guard,43rd overall,2009
thornsi01,Sindarius Thornwell,2017-18,815615,Los Angeles Clippers,Shooting Guard,48th overall,2017
thorpot01,Otis Thorpe,1984-85,225000,Kansas City Kings,Center and Power Forward,9th overall,1984
thorpot01,Otis Thorpe,1985-86,297500,Sacramento Kings,Center and Power Forward,9th overall,1984
thorpot01,Otis Thorpe,1987-88,337500,Sacramento Kings,Center and Power Forward,9th overall,1984
thorpot01,Otis Thorpe,1988-89,1100000,Houston Rockets,Center and Power Forward,9th overall,1984
thorpot01,Otis Thorpe,1989-90,1100000,Houston Rockets,Center and Power Forward,9th overall,1984
thorpot01,Otis Thorpe,1990-91,1760000,Houston Rockets,Center and Power Forward,9th overall,1984
thorpot01,Otis Thorpe,1991-92,1786000,Houston Rockets,Center and Power Forward,9th overall,1984
thorpot01,Otis Thorpe,1992-93,2102000,Houston Rockets,Center and Power Forward,9th overall,1984
thorpot01,Otis Thorpe,1993-94,2418000,Houston Rockets,Center and Power Forward,9th overall,1984
thorpot01,Otis Thorpe,1994-95,2578400,Houston Rockets,Center and Power Forward,9th overall,1984
thorpot01,Otis Thorpe,1995-96,2607000,Detroit Pistons,Center and Power Forward,9th overall,1984
thorpot01,Otis Thorpe,1996-97,7000000,Detroit Pistons,Center and Power Forward,9th overall,1984
thorpot01,Otis Thorpe,1997-98,5700000,Vancouver Grizzlies,Center and Power Forward,9th overall,1984
thorpot01,Otis Thorpe,1998-99,4400000,Washington Wizards,Center and Power Forward,9th overall,1984
thorpot01,Otis Thorpe,1999-00,2000000,Miami Heat,Center and Power Forward,9th overall,1984
thorpot01,Otis Thorpe,2000-01,2200000,Charlotte Hornets,Center and Power Forward,9th overall,1984
threase01,Sedale Threatt,1984-85,78000,Philadelphia 76ers,Point Guard and Shooting Guard,139th overall,1983
threase01,Sedale Threatt,1985-86,113000,Philadelphia 76ers,Point Guard and Shooting Guard,139th overall,1983
threase01,Sedale Threatt,1987-88,270000,Seattle SuperSonics,Point Guard and Shooting Guard,139th overall,1983
threase01,Sedale Threatt,1988-89,275000,Seattle SuperSonics,Point Guard and Shooting Guard,139th overall,1983
threase01,Sedale Threatt,1990-91,650000,Seattle SuperSonics,Point Guard and Shooting Guard,139th overall,1983
threase01,Sedale Threatt,1991-92,612000,Los Angeles Lakers,Point Guard and Shooting Guard,139th overall,1983
threase01,Sedale Threatt,1992-93,796000,Los Angeles Lakers,Point Guard and Shooting Guard,139th overall,1983
threase01,Sedale Threatt,1993-94,2400000,Los Angeles Lakers,Point Guard and Shooting Guard,139th overall,1983
threase01,Sedale Threatt,1994-95,2400000,Los Angeles Lakers,Point Guard and Shooting Guard,139th overall,1983
threase01,Sedale Threatt,1995-96,2400000,Los Angeles Lakers,Point Guard and Shooting Guard,139th overall,1983
tinslja01,Jamaal Tinsley,2001-02,749160,Indiana Pacers,Point Guard,27th overall,2001
tinslja01,Jamaal Tinsley,2002-03,805320,Indiana Pacers,Point Guard,27th overall,2001
tinslja01,Jamaal Tinsley,2003-04,861600,Indiana Pacers,Point Guard,27th overall,2001
tinslja01,Jamaal Tinsley,2004-05,1554326,Indiana Pacers,Point Guard,27th overall,2001
tinslja01,Jamaal Tinsley,2005-06,5400000,Indiana Pacers,Point Guard,27th overall,2001
tinslja01,Jamaal Tinsley,2006-07,5850000,Indiana Pacers,Point Guard,27th overall,2001
tinslja01,Jamaal Tinsley,2007-08,6300000,Indiana Pacers,Point Guard,27th overall,2001
tinslja01,Jamaal Tinsley,2008-09,6750000,Indiana Pacers,Point Guard,27th overall,2001
tinslja01,Jamaal Tinsley,2009-10,5200000,Indiana Pacers,Point Guard,27th overall,2001
tinslja01,Jamaal Tinsley,2009-10,990300,Memphis Grizzlies,Point Guard,27th overall,2001
tinslja01,Jamaal Tinsley,2010-11,5500000,Indiana Pacers,Point Guard,27th overall,2001
tisdawa01,Wayman Tisdale,1985-86,987000,Indiana Pacers,Power Forward,2nd overall,1985
tisdawa01,Wayman Tisdale,1987-88,1000000,Indiana Pacers,Power Forward,2nd overall,1985
tisdawa01,Wayman Tisdale,1988-89,1000000,Indiana Pacers,Power Forward,2nd overall,1985
tisdawa01,Wayman Tisdale,1989-90,2500000,Sacramento Kings,Power Forward,2nd overall,1985
tisdawa01,Wayman Tisdale,1990-91,2330000,Sacramento Kings,Power Forward,2nd overall,1985
tisdawa01,Wayman Tisdale,1991-92,2333000,Sacramento Kings,Power Forward,2nd overall,1985
tisdawa01,Wayman Tisdale,1992-93,2333000,Sacramento Kings,Power Forward,2nd overall,1985
tisdawa01,Wayman Tisdale,1993-94,2333000,Sacramento Kings,Power Forward,2nd overall,1985
tisdawa01,Wayman Tisdale,1994-95,850000,Phoenix Suns,Power Forward,2nd overall,1985
tisdawa01,Wayman Tisdale,1995-96,3475000,Phoenix Suns,Power Forward,2nd overall,1985
tisdawa01,Wayman Tisdale,1996-97,3475000,Phoenix Suns,Power Forward,2nd overall,1985
tobeymi01,Mike Tobey,2016-17,138938,Charlotte Hornets,Center,,
tolbera01,Ray Tolbert,1988-89,100000,Atlanta Hawks,Power Forward,18th overall,1981
tolbeto01,Tom Tolbert,1988-89,150000,Charlotte Hornets,Power Forward and Small Forward,34th overall,1988
tolbeto01,Tom Tolbert,1990-91,405000,Golden State Warriors,Power Forward and Small Forward,34th overall,1988
tolbeto01,Tom Tolbert,1991-92,506000,Golden State Warriors,Power Forward and Small Forward,34th overall,1988
tolbeto01,Tom Tolbert,1992-93,606000,Golden State Warriors,Power Forward and Small Forward,34th overall,1988
tolbeto01,Tom Tolbert,1993-94,650000,Los Angeles Clippers,Power Forward and Small Forward,34th overall,1988
tolbeto01,Tom Tolbert,1994-95,325000,Charlotte Hornets,Power Forward and Small Forward,34th overall,1988
tollian01,Anthony Tolliver,2008-09,187248,San Antonio Spurs,Power Forward and Small Forward,,
tollian01,Anthony Tolliver,2008-09,26007,New Orleans Hornets,Power Forward and Small Forward,,
tollian01,Anthony Tolliver,2009-10,359546,Golden State Warriors,Power Forward and Small Forward,,
tollian01,Anthony Tolliver,2009-10,51983,Portland Trail Blazers,Power Forward and Small Forward,,
tollian01,Anthony Tolliver,2010-11,2200000,Minnesota Timberwolves,Power Forward and Small Forward,,
tollian01,Anthony Tolliver,2011-12,2050000,Minnesota Timberwolves,Power Forward and Small Forward,,
tollian01,Anthony Tolliver,2012-13,915852,Atlanta Hawks,Power Forward and Small Forward,,
tollian01,Anthony Tolliver,2013-14,1027424,Charlotte Bobcats,Power Forward and Small Forward,,
tollian01,Anthony Tolliver,2014-15,3000000,Detroit Pistons,Power Forward and Small Forward,,
tollian01,Anthony Tolliver,2015-16,3000000,Detroit Pistons,Power Forward and Small Forward,,
tollian01,Anthony Tolliver,2016-17,8000000,Sacramento Kings,Power Forward and Small Forward,,
tollian01,Anthony Tolliver,2017-18,3290000,Detroit Pistons,Power Forward and Small Forward,,
tollian01,Anthony Tolliver,2017-18,2000000,Sacramento Kings,Power Forward and Small Forward,,
toneyan01,Andrew Toney,1984-85,310000,Philadelphia 76ers,Shooting Guard,8th overall,1980
toneyan01,Andrew Toney,1985-86,710000,Philadelphia 76ers,Shooting Guard,8th overall,1980
toneyan01,Andrew Toney,1986-87,710000,Philadelphia 76ers,Shooting Guard,8th overall,1980
toneyan01,Andrew Toney,1987-88,700000,Philadelphia 76ers,Shooting Guard,8th overall,1980
toneyan01,Andrew Toney,1991-92,450000,Philadelphia 76ers,Shooting Guard,8th overall,1980
toneyse01,Sedric Toney,1987-88,75000,New York Knicks,Point Guard,59th overall,1985
toneyse01,Sedric Toney,1993-94,150000,Cleveland Cavaliers,Point Guard,59th overall,1985
toolsan01,Andy Toolson,1990-91,120000,Utah Jazz,Small Forward,,
toolsan01,Andy Toolson,1991-92,250000,Utah Jazz,Small Forward,,
toolsan01,Andy Toolson,1995-96,310000,Utah Jazz,Small Forward,,
torreos01,Oscar Torres,2001-02,332817,Houston Rockets,Shooting Guard,,
torreos01,Oscar Torres,2002-03,168729,Golden State Warriors,Shooting Guard,,
toupaax01,Axel Toupane,2015-16,123552,Denver Nuggets,Small Forward,,
toupaax01,Axel Toupane,2015-16,25000,Toronto Raptors,Small Forward,,
toupaax01,Axel Toupane,2016-17,51449,Milwaukee Bucks,Small Forward,,
toupaax01,Axel Toupane,2016-17,20580,New Orleans Pelicans,Small Forward,,
toupaax01,Axel Toupane,2017-18,25000,New Orleans Pelicans,Small Forward,,
towerke01,Keith Tower,1994-95,26316,Orlando Magic,Center,,
towerke01,Keith Tower,1995-96,263000,Los Angeles Clippers,Center,,
townska01,Karl-Anthony Towns,2015-16,5703600,Minnesota Timberwolves,Center,1st overall,2015
townska01,Karl-Anthony Towns,2016-17,5960160,Minnesota Timberwolves,Center,1st overall,2015
townska01,Karl-Anthony Towns,2017-18,6216840,Minnesota Timberwolves,Center,1st overall,2015
traylro01,Robert Traylor,1998-99,1590000,Milwaukee Bucks,Power Forward and Center,6th overall,1998
traylro01,Robert Traylor,1999-00,2059320,Milwaukee Bucks,Power Forward and Center,6th overall,1998
traylro01,Robert Traylor,2000-01,2203080,Cleveland Cavaliers,Power Forward and Center,6th overall,1998
traylro01,Robert Traylor,2001-02,2793505,Charlotte Hornets,Power Forward and Center,6th overall,1998
traylro01,Robert Traylor,2002-03,750000,New Orleans Hornets,Power Forward and Center,6th overall,1998
traylro01,Robert Traylor,2003-04,825000,New Orleans Hornets,Power Forward and Center,6th overall,1998
traylro01,Robert Traylor,2004-05,1600000,Cleveland Cavaliers,Power Forward and Center,6th overall,1998
trentga01,Gary Trent,1995-96,1022000,Portland Trail Blazers,Small Forward and Power Forward and Center,11th overall,1995
trentga01,Gary Trent,1996-97,1176000,Portland Trail Blazers,Small Forward and Power Forward and Center,11th overall,1995
trentga01,Gary Trent,1997-98,1329009,Portland Trail Blazers,Small Forward and Power Forward and Center,11th overall,1995
trentga01,Gary Trent,1998-99,1000000,Dallas Mavericks,Small Forward and Power Forward and Center,11th overall,1995
trentga01,Gary Trent,1999-00,2000000,Dallas Mavericks,Small Forward and Power Forward and Center,11th overall,1995
trentga01,Gary Trent,2000-01,2400000,Dallas Mavericks,Small Forward and Power Forward and Center,11th overall,1995
trentga01,Gary Trent,2001-02,715850,Minnesota Timberwolves,Small Forward and Power Forward and Center,11th overall,1995
trentga01,Gary Trent,2002-03,824935,Minnesota Timberwolves,Small Forward and Power Forward and Center,11th overall,1995
trentga01,Gary Trent,2003-04,938679,Minnesota Timberwolves,Small Forward and Power Forward and Center,11th overall,1995
trepaje01,Jeff Trepagnier,2001-02,332817,Cleveland Cavaliers,Shooting Guard,36th overall,2001
trepaje01,Jeff Trepagnier,2003-04,638679,Denver Nuggets,Shooting Guard,36th overall,2001
tripuke01,Kelly Tripucka,1984-85,700000,Detroit Pistons,Small Forward,12th overall,1981
tripuke01,Kelly Tripucka,1985-86,971000,Detroit Pistons,Small Forward,12th overall,1981
tripuke01,Kelly Tripucka,1987-88,971000,Utah Jazz,Small Forward,12th overall,1981
tripuke01,Kelly Tripucka,1988-89,980000,Charlotte Hornets,Small Forward,12th overall,1981
tripuke01,Kelly Tripucka,1989-90,1000000,Charlotte Hornets,Small Forward,12th overall,1981
tripuke01,Kelly Tripucka,1990-91,1000000,Charlotte Hornets,Small Forward,12th overall,1981
trybace01,Cezary Trybanski,2002-03,1500000,Memphis Grizzlies,Center,,
trybace01,Cezary Trybanski,2003-04,1600000,Phoenix Suns,Center,,
trybace01,Cezary Trybanski,2004-05,1700000,Chicago Bulls,Center,,
tsakaja01,Jake Tsakalidis,2000-01,763200,Phoenix Suns,Center,25th overall,2000
tsakaja01,Jake Tsakalidis,2001-02,820400,Phoenix Suns,Center,25th overall,2000
tsakaja01,Jake Tsakalidis,2002-03,877680,Phoenix Suns,Center,25th overall,2000
tsakaja01,Jake Tsakalidis,2003-04,1580702,Memphis Grizzlies,Center,25th overall,2000
tsakaja01,Jake Tsakalidis,2004-05,2900000,Memphis Grizzlies,Center,25th overall,2000
tsakaja01,Jake Tsakalidis,2005-06,2900000,Memphis Grizzlies,Center,25th overall,2000
tsakaja01,Jake Tsakalidis,2006-07,2900000,Houston Rockets,Center,25th overall,2000
tskitni01,Nikoloz Tskitishvili,2002-03,2530920,Denver Nuggets,Small Forward and Power Forward,5th overall,2002
tskitni01,Nikoloz Tskitishvili,2003-04,2720760,Denver Nuggets,Small Forward and Power Forward,5th overall,2002
tskitni01,Nikoloz Tskitishvili,2004-05,2910600,Denver Nuggets,Small Forward and Power Forward,5th overall,2002
tskitni01,Nikoloz Tskitishvili,2005-06,745248,Minnesota Timberwolves,Small Forward and Power Forward,5th overall,2002
tuckeal02,Alando Tucker,2007-08,931920,Phoenix Suns,Small Forward and Shooting Guard,29th overall,2007
tuckeal02,Alando Tucker,2008-09,1001880,Phoenix Suns,Small Forward and Shooting Guard,29th overall,2007
tuckeal02,Alando Tucker,2009-10,1071720,Minnesota Timberwolves,Small Forward and Shooting Guard,29th overall,2007
tuckean01,Anthony Tucker,1994-95,150000,Washington Bullets,Small Forward,,
tuckean01,Anthony Tucker,1995-96,225000,New York Knicks,Small Forward,,
tuckepj01,P.J. Tucker,2006-07,412718,Toronto Raptors,Small Forward and Shooting Guard and Power Forward,35th overall,2006
tuckepj01,P.J. Tucker,2012-13,762195,Phoenix Suns,Small Forward and Shooting Guard and Power Forward,35th overall,2006
tuckepj01,P.J. Tucker,2013-14,884293,Phoenix Suns,Small Forward and Shooting Guard and Power Forward,35th overall,2006
tuckepj01,P.J. Tucker,2014-15,5700000,Phoenix Suns,Small Forward and Shooting Guard and Power Forward,35th overall,2006
tuckepj01,P.J. Tucker,2015-16,5500000,Phoenix Suns,Small Forward and Shooting Guard and Power Forward,35th overall,2006
tuckepj01,P.J. Tucker,2016-17,5300000,Toronto Raptors,Small Forward and Shooting Guard and Power Forward,35th overall,2006
tuckepj01,P.J. Tucker,2017-18,7590035,Houston Rockets,Small Forward and Shooting Guard and Power Forward,35th overall,2006
tucketr01,Trent Tucker,1984-85,273000,New York Knicks,Shooting Guard,6th overall,1982
tucketr01,Trent Tucker,1985-86,300000,New York Knicks,Shooting Guard,6th overall,1982
tucketr01,Trent Tucker,1986-87,325000,New York Knicks,Shooting Guard,6th overall,1982
tucketr01,Trent Tucker,1987-88,325000,New York Knicks,Shooting Guard,6th overall,1982
tucketr01,Trent Tucker,1988-89,375000,New York Knicks,Shooting Guard,6th overall,1982
tucketr01,Trent Tucker,1990-91,835000,New York Knicks,Shooting Guard,6th overall,1982
tucketr01,Trent Tucker,1991-92,813000,Phoenix Suns,Shooting Guard,6th overall,1982
tucketr01,Trent Tucker,1992-93,350000,Chicago Bulls,Shooting Guard,6th overall,1982
turiaro01,Ronny Turiaf,2006-07,664209,Los Angeles Lakers,Center,37th overall,2005
turiaro01,Ronny Turiaf,2007-08,770610,Los Angeles Lakers,Center,37th overall,2005
turiaro01,Ronny Turiaf,2008-09,4500000,Golden State Warriors,Center,37th overall,2005
turiaro01,Ronny Turiaf,2009-10,4140000,Golden State Warriors,Center,37th overall,2005
turiaro01,Ronny Turiaf,2010-11,4000000,New York Knicks,Center,37th overall,2005
turiaro01,Ronny Turiaf,2011-12,4360000,Washington Wizards,Center,37th overall,2005
turiaro01,Ronny Turiaf,2012-13,1146337,Los Angeles Clippers,Center,37th overall,2005
turiaro01,Ronny Turiaf,2013-14,1500000,Minnesota Timberwolves,Center,37th overall,2005
turiaro01,Ronny Turiaf,2014-15,1500000,Philadelphia 76ers,Center,37th overall,2005
turkcmi01,Mirsad Turkcan,1998-99,739400,New York Knicks,Power Forward,18th overall,1998
turkcmi01,Mirsad Turkcan,1999-00,830745,New York Knicks,Power Forward,18th overall,1998
turkcmi01,Mirsad Turkcan,2000-01,1069400,New York Knicks,Power Forward,18th overall,1998
turkohe01,Hedo Turkoglu,2000-01,1131240,Sacramento Kings,Power Forward and Small Forward,16th overall,2000
turkohe01,Hedo Turkoglu,2001-02,1216080,Sacramento Kings,Power Forward and Small Forward,16th overall,2000
turkohe01,Hedo Turkoglu,2002-03,1300920,Sacramento Kings,Power Forward and Small Forward,16th overall,2000
turkohe01,Hedo Turkoglu,2003-04,1995611,San Antonio Spurs,Power Forward and Small Forward,16th overall,2000
turkohe01,Hedo Turkoglu,2004-05,4903000,Orlando Magic,Power Forward and Small Forward,16th overall,2000
turkohe01,Hedo Turkoglu,2005-06,5393300,Orlando Magic,Power Forward and Small Forward,16th overall,2000
turkohe01,Hedo Turkoglu,2006-07,5883600,Orlando Magic,Power Forward and Small Forward,16th overall,2000
turkohe01,Hedo Turkoglu,2007-08,6373900,Orlando Magic,Power Forward and Small Forward,16th overall,2000
turkohe01,Hedo Turkoglu,2008-09,6864200,Orlando Magic,Power Forward and Small Forward,16th overall,2000
turkohe01,Hedo Turkoglu,2009-10,9000000,Toronto Raptors,Power Forward and Small Forward,16th overall,2000
turkohe01,Hedo Turkoglu,2010-11,10215850,Orlando Magic,Power Forward and Small Forward,16th overall,2000
turkohe01,Hedo Turkoglu,2011-12,11015850,Orlando Magic,Power Forward and Small Forward,16th overall,2000
turkohe01,Hedo Turkoglu,2012-13,11815850,Orlando Magic,Power Forward and Small Forward,16th overall,2000
turkohe01,Hedo Turkoglu,2013-14,12000000,Orlando Magic,Power Forward and Small Forward,16th overall,2000
turkohe01,Hedo Turkoglu,2014-15,1448490,Los Angeles Clippers,Power Forward and Small Forward,16th overall,2000
turnean01,Andre Turner,1987-88,75000,Houston Rockets,Point Guard,69th overall,1986
turnean01,Andre Turner,1990-91,110000,Philadelphia 76ers,Point Guard,69th overall,1986
turnean01,Andre Turner,1991-92,130000,Washington Bullets,Point Guard,69th overall,1986
turnean01,Andre Turner,1992-93,140000,Washington Bullets,Point Guard,69th overall,1986
turneel01,Elston Turner,1985-86,125000,Denver Nuggets,Small Forward and Shooting Guard,43rd overall,1981
turneel01,Elston Turner,1987-88,75000,Chicago Bulls,Small Forward and Shooting Guard,43rd overall,1981
turneel01,Elston Turner,1988-89,225000,Denver Nuggets,Small Forward and Shooting Guard,43rd overall,1981
turneev01,Evan Turner,2010-11,4602720,Philadelphia 76ers,Small Forward and Shooting Guard and Point Guard,2nd overall,2010
turneev01,Evan Turner,2011-12,4947840,Philadelphia 76ers,Small Forward and Shooting Guard and Point Guard,2nd overall,2010
turneev01,Evan Turner,2012-13,5293080,Philadelphia 76ers,Small Forward and Shooting Guard and Point Guard,2nd overall,2010
turneev01,Evan Turner,2013-14,6679867,Philadelphia 76ers,Small Forward and Shooting Guard and Point Guard,2nd overall,2010
turneev01,Evan Turner,2014-15,3278000,Boston Celtics,Small Forward and Shooting Guard and Point Guard,2nd overall,2010
turneev01,Evan Turner,2015-16,3425510,Boston Celtics,Small Forward and Shooting Guard and Point Guard,2nd overall,2010
turneev01,Evan Turner,2016-17,16393443,Portland Trail Blazers,Small Forward and Shooting Guard and Point Guard,2nd overall,2010
turneev01,Evan Turner,2017-18,17131148,Portland Trail Blazers,Small Forward and Shooting Guard and Point Guard,2nd overall,2010
turnehe02,Henry Turner,1994-95,180000,Sacramento Kings,Power Forward,,
turneje01,Jeff Turner,1985-86,200000,New Jersey Nets,Small Forward and Power Forward,17th overall,1984
turneje01,Jeff Turner,1986-87,150000,New Jersey Nets,Small Forward and Power Forward,17th overall,1984
turneje01,Jeff Turner,1990-91,410000,Orlando Magic,Small Forward and Power Forward,17th overall,1984
turneje01,Jeff Turner,1991-92,550000,Orlando Magic,Small Forward and Power Forward,17th overall,1984
turneje01,Jeff Turner,1992-93,700000,Orlando Magic,Small Forward and Power Forward,17th overall,1984
turneje01,Jeff Turner,1994-95,1100000,Orlando Magic,Small Forward and Power Forward,17th overall,1984
turneje01,Jeff Turner,1995-96,1300000,Orlando Magic,Small Forward and Power Forward,17th overall,1984
turnejo01,John Turner,1991-92,615000,Houston Rockets,Small Forward,20th overall,1991
turnemy01,Myles Turner,2015-16,2357760,Indiana Pacers,Center,11th overall,2015
turnemy01,Myles Turner,2016-17,2463840,Indiana Pacers,Center,11th overall,2015
turnemy01,Myles Turner,2017-18,2569920,Indiana Pacers,Center,11th overall,2015
turnewa01,Wayne Turner,1999-00,30000,Boston Celtics,Point Guard,,
turpime01,Melvin Turpin,1984-85,260000,Cleveland Cavaliers,Center,6th overall,1984
turpime01,Melvin Turpin,1985-86,450000,Cleveland Cavaliers,Center,6th overall,1984
turpime01,Melvin Turpin,1987-88,1000000,Utah Jazz,Center,6th overall,1984
tylerbj01,B.J. Tyler,1994-95,715000,Philadelphia 76ers,Point Guard,20th overall,1994
tylerbj01,B.J. Tyler,1995-96,845000,Toronto Raptors,Point Guard,20th overall,1994
tylerbj01,B.J. Tyler,1996-97,1040000,Toronto Raptors,Point Guard,20th overall,1994
tylerbj01,B.J. Tyler,1997-98,1200000,Toronto Raptors,Point Guard,20th overall,1994
tylerbj01,B.J. Tyler,1998-99,1411000,Toronto Raptors,Point Guard,20th overall,1994
tylerbj01,B.J. Tyler,1999-00,1614000,Toronto Raptors,Point Guard,20th overall,1994
tylerje01,Jeremy Tyler,2011-12,650000,Golden State Warriors,Center,39th overall,2011
tylerje01,Jeremy Tyler,2012-13,762195,Atlanta Hawks,Center,39th overall,2011
tylerje01,Jeremy Tyler,2013-14,884293,New York Knicks,Center,39th overall,2011
tylerje01,Jeremy Tyler,2013-14,100000,Atlanta Hawks,Center,39th overall,2011
tylerte01,Terry Tyler,1984-85,225000,Detroit Pistons,Power Forward and Small Forward,23rd overall,1978
tylerte01,Terry Tyler,1985-86,450000,Sacramento Kings,Power Forward and Small Forward,23rd overall,1978
tylerte01,Terry Tyler,1987-88,475000,Sacramento Kings,Power Forward and Small Forward,23rd overall,1978
tylerte01,Terry Tyler,1988-89,560000,Dallas Mavericks,Power Forward and Small Forward,23rd overall,1978
udohek01,Ekpe Udoh,2010-11,3065040,Golden State Warriors,Power Forward and Center,6th overall,2010
udohek01,Ekpe Udoh,2011-12,3294960,Golden State Warriors,Power Forward and Center,6th overall,2010
udohek01,Ekpe Udoh,2012-13,3524880,Milwaukee Bucks,Power Forward and Center,6th overall,2010
udohek01,Ekpe Udoh,2013-14,4469548,Milwaukee Bucks,Power Forward and Center,6th overall,2010
udohek01,Ekpe Udoh,2014-15,981084,Los Angeles Clippers,Power Forward and Center,6th overall,2010
udohek01,Ekpe Udoh,2017-18,3200000,Utah Jazz,Power Forward and Center,6th overall,2010
udokaim01,Ime Udoka,2006-07,744551,Portland Trail Blazers,Shooting Guard and Power Forward and Small Forward,,
udokaim01,Ime Udoka,2007-08,1000000,San Antonio Spurs,Shooting Guard and Power Forward and Small Forward,,
udokaim01,Ime Udoka,2008-09,1080000,San Antonio Spurs,Shooting Guard and Power Forward and Small Forward,,
udokaim01,Ime Udoka,2009-10,838034,Sacramento Kings,Shooting Guard and Power Forward and Small Forward,,
udokaim01,Ime Udoka,2010-11,264232,San Antonio Spurs,Shooting Guard and Power Forward and Small Forward,,
udrihbe01,Beno Udrih,2004-05,841680,San Antonio Spurs,Shooting Guard and Point Guard,28th overall,2004
udrihbe01,Beno Udrih,2005-06,904800,San Antonio Spurs,Shooting Guard and Point Guard,28th overall,2004
udrihbe01,Beno Udrih,2006-07,967920,San Antonio Spurs,Shooting Guard and Point Guard,28th overall,2004
udrihbe01,Beno Udrih,2007-08,1747096,Minnesota Timberwolves,Shooting Guard and Point Guard,28th overall,2004
udrihbe01,Beno Udrih,2007-08,788349,Sacramento Kings,Shooting Guard and Point Guard,28th overall,2004
udrihbe01,Beno Udrih,2008-09,5585000,Sacramento Kings,Shooting Guard and Point Guard,28th overall,2004
udrihbe01,Beno Udrih,2009-10,6031800,Sacramento Kings,Shooting Guard and Point Guard,28th overall,2004
udrihbe01,Beno Udrih,2010-11,6478600,Sacramento Kings,Shooting Guard and Point Guard,28th overall,2004
udrihbe01,Beno Udrih,2011-12,6925400,Milwaukee Bucks,Shooting Guard and Point Guard,28th overall,2004
udrihbe01,Beno Udrih,2012-13,7372000,Orlando Magic,Shooting Guard and Point Guard,28th overall,2004
udrihbe01,Beno Udrih,2013-14,1272279,New York Knicks,Shooting Guard and Point Guard,28th overall,2004
udrihbe01,Beno Udrih,2014-15,2077000,Memphis Grizzlies,Shooting Guard and Point Guard,28th overall,2004
udrihbe01,Beno Udrih,2015-16,2170465,Miami Heat,Shooting Guard and Point Guard,28th overall,2004
udrihbe01,Beno Udrih,2016-17,1551659,Detroit Pistons,Shooting Guard and Point Guard,28th overall,2004
udrihbe01,Beno Udrih,2017-18,25000,Detroit Pistons,Shooting Guard and Point Guard,28th overall,2004
ukicro01,Roko Ukic,2008-09,1250000,Toronto Raptors,Point Guard,41st overall,2005
ukicro01,Roko Ukic,2009-10,303232,Milwaukee Bucks,Point Guard,41st overall,2005
ulisty01,Tyler Ulis,2016-17,918369,Phoenix Suns,Point Guard,34th overall,2016
ulisty01,Tyler Ulis,2017-18,1312611,Phoenix Suns,Point Guard,34th overall,2016
upshake01,Kelvin Upshaw,1990-91,30000,Dallas Mavericks,Shooting Guard,,
upshake01,Kelvin Upshaw,1991-92,250000,Dallas Mavericks,Shooting Guard,,
uthofja01,Jarrod Uthoff,2016-17,63938,Dallas Mavericks,Power Forward,,
uthofja01,Jarrod Uthoff,2016-17,50000,Toronto Raptors,Power Forward,,
uthofja01,Jarrod Uthoff,2017-18,7416,Indiana Pacers,Power Forward,,
uzohbe01,Ben Uzoh,2010-11,473604,New Jersey Nets,Point Guard,,
uzohbe01,Ben Uzoh,2011-12,61433,Cleveland Cavaliers,Point Guard,,
valanjo01,Jonas Valanciunas,2012-13,3627720,Toronto Raptors,Center,5th overall,2011
valanjo01,Jonas Valanciunas,2013-14,3526440,Toronto Raptors,Center,5th overall,2011
valanjo01,Jonas Valanciunas,2014-15,3678360,Toronto Raptors,Center,5th overall,2011
valanjo01,Jonas Valanciunas,2015-16,4660482,Toronto Raptors,Center,5th overall,2011
valanjo01,Jonas Valanciunas,2016-17,14382022,Toronto Raptors,Center,5th overall,2011
valanjo01,Jonas Valanciunas,2017-18,15460675,Toronto Raptors,Center,5th overall,2011
valenda01,Darnell Valentine,1984-85,210000,Portland Trail Blazers,Shooting Guard and Point Guard,16th overall,1981
valenda01,Darnell Valentine,1985-86,265000,Portland Trail Blazers,Shooting Guard and Point Guard,16th overall,1981
valenda01,Darnell Valentine,1987-88,300000,Los Angeles Clippers,Shooting Guard and Point Guard,16th overall,1981
valenda01,Darnell Valentine,1988-89,335000,Cleveland Cavaliers,Shooting Guard and Point Guard,16th overall,1981
valenda01,Darnell Valentine,1990-91,100000,Cleveland Cavaliers,Shooting Guard and Point Guard,16th overall,1981
valenda01,Darnell Valentine,1991-92,130000,Cleveland Cavaliers,Shooting Guard and Point Guard,16th overall,1981
valende01,Denzel Valentine,2016-17,2092200,Chicago Bulls,Shooting Guard,14th overall,2016
